status	title	slug	provider	url	host	http	pageTitle	reason
WARN	(Top 300 Program)Geophysics — China University of Petroleum - Beijing (Non-degree)	top-300-program-geophysics-china-university-of-petroleum-beijing-non-degree	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Resource Exploration Engineering — China University of Petroleum - Beijing (Bachelor's)	resource-exploration-engineering-china-university-of-petroleum-beijing-bachelor-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Geophysics (Geophysical Exploration) — China University of Petroleum - Beijing (Bachelor's)	geophysics-geophysical-exploration-china-university-of-petroleum-beijing-bachelor-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Reconnaissance Technology and Engineering — China University of Petroleum - Beijing (Bachelor's)	reconnaissance-technology-and-engineering-china-university-of-petroleum-beijing-bachelor-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Mechanical Design, Manufacture and Automation — China University of Petroleum - Beijing (Bachelor's)	mechanical-design-manufacture-and-automation-china-university-of-petroleum-beijing-bachelo	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Finance — China University of Petroleum - Beijing (Bachelor's)	finance-china-university-of-petroleum-beijing-bachelor-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Petroleum Engineering — China University of Petroleum - Beijing (Bachelor's)	petroleum-engineering-china-university-of-petroleum-beijing-bachelor-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Oil and Gas Storage and Transportation Engineering — China University of Petroleum - Beijing (Bachelor's)	oil-and-gas-storage-and-transportation-engineering-china-university-of-petroleum-beijing-b	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Safety Science and Engineering — China University of Petroleum - Beijing (Master's)	safety-science-and-engineering-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Petroleum and Natural Gas Engineering — China University of Petroleum - Beijing (Master's)	petroleum-and-natural-gas-engineering-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Politics — China University of Petroleum - Beijing (Master's)	politics-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Mechanical Engineering — China University of Petroleum - Beijing (Master's)	mechanical-engineering-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Oil & Gas Storage and Transportation Engineering — China University of Petroleum - Beijing (Master's)	oil-gas-storage-and-transportation-engineering-china-university-of-petroleum-beijing-maste	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Physics — China University of Petroleum - Beijing (Master's)	physics-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Master of Business Administration — China University of Petroleum - Beijing (Master's)	master-of-business-administration-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	International Chinese Language Education — China University of Petroleum - Beijing (Master's)	international-chinese-language-education-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Oil & Gas Well Drilling Engineering — China University of Petroleum - Beijing (Master's)	oil-gas-well-drilling-engineering-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Chemical Engineering and Technology(College of Chemical Engineering and Environment) — China University of Petroleum - Beijing (Master's)	chemical-engineering-and-technology-college-of-chemical-engineering-and-environment-china-	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Foreign Language and Literature — China University of Petroleum - Beijing (Master's)	foreign-language-and-literature-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Control Science and Engineering — China University of Petroleum - Beijing (Master's)	control-science-and-engineering-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Power Engineering and Engineering Thermo-physics — China University of Petroleum - Beijing (Master's)	power-engineering-and-engineering-thermo-physics-china-university-of-petroleum-beijing-mas	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Environmental Engineering — China University of Petroleum - Beijing (Master's)	environmental-engineering-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Information and Communication Engineering — China University of Petroleum - Beijing (Master's)	information-and-communication-engineering-china-university-of-petroleum-beijing-master-s	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Oil & Gas Field Development Engineering(The Unconventional Petroleum Research Institute ) — China University of Petroleum - Beijing (Master's)	oil-gas-field-development-engineering-the-unconventional-petroleum-research-institute-chin	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Politics — China University of Petroleum - Beijing (PhD)	politics-china-university-of-petroleum-beijing-phd	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Materials Science and Engineering — China University of Petroleum - Beijing (PhD)	materials-science-and-engineering-china-university-of-petroleum-beijing-phd	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Oil & Gas Storage and Transportation Engineering — China University of Petroleum - Beijing (PhD)	oil-gas-storage-and-transportation-engineering-china-university-of-petroleum-beijing-phd	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Geophysics(College of Geophysics and Information Engineering) — China University of Petroleum - Beijing (PhD)	geophysics-college-of-geophysics-and-information-engineering-china-university-of-petroleum	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Control Science and Engineering — China University of Petroleum - Beijing (PhD)	control-science-and-engineering-china-university-of-petroleum-beijing-phd	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Marine Oil & Gas Engineering — China University of Petroleum - Beijing (PhD)	marine-oil-gas-engineering-china-university-of-petroleum-beijing-phd	China University of Petroleum - Beijing	https://www.cup.edu.cn/overseas/Admission/Scholarships/index.htm	www.cup.edu.cn	200		no <title> in page
WARN	Cusanuswerk: Undergraduate and Postgraduate Fellowships	cusanuswerk-undergraduate-and-postgraduate-fellowships-daad	Cusanuswerk	https://www.cusanuswerk.de/	www.cusanuswerk.de	200	Cusanuswerk: Startseite	title match 1/4
FAIL	DAAD Research Grants for Doctoral Candidates and Young Academics and Scientists	daad-research-grants-for-doctoral-candidates-and-young-academics-and-scientists-s4d	DAAD	https://www.daad.de/deutschland/stipendium/datenbank/en/21148-finding-scholarships/?detail=50015434	www.daad.de	None		ERR page.goto: Timeout 20000ms exceeded.
Call log:
[2m  - navigating to "https://ww
FAIL	DairyNZ Postgraduate Scholarships 2026	dairynz-postgraduate-scholarships-2026	DairyNZ	https://www.dairynz.co.nz/support/scholarships-and-internships/postgraduate-scholarships/	www.dairynz.co.nz	403	Just a moment...	HTTP 403
WARN	German Federal Environmental Foundation (DBU): PhD Scholarship Programme	german-federal-environmental-foundation-dbu-phd-scholarship-programme-daad	German Federal Environmental Foundation (DBU)	https://www.dbu.de/foerderung/promotionsstipendien/	www.dbu.de	200	Promotionsstipendien - DBU	title match 0/6
WARN	German Federal Environmental Foundation (DBU): Fellowship Programme with CEE Countries	german-federal-environmental-foundation-dbu-fellowship-programme-with-cee-countries-daad	German Federal Environmental Foundation (DBU)	https://www.dbu.de/foerderung/moe-fellowship/	www.dbu.de	200	MOE Fellowship - DBU	title match 1/7
WARN	Faculty of Engineering & Computing International Scholarship at DCU 2026	faculty-of-engineering-computing-international-scholarship-at-dcu-2026	Dublin City University	https://www.dcu.ie/global/international-faculty-scholarshipsbursaries	www.dcu.ie	200	International Scholarships	title match 2/5
WARN	DCU Humanities and Social Sciences Bursary 2026	dcu-humanities-and-social-sciences-bursary-2026	Dublin City University	https://www.dcu.ie/global/international-faculty-scholarshipsbursaries	www.dcu.ie	200	International Scholarships	title match 0/4
WARN	Faculty of Engineering & Computing International Scholarship at Dublin City University 2026	faculty-of-engineering-computing-international-scholarship-at-dublin-city-university-2026	Dublin City University	https://www.dcu.ie/global/international-faculty-scholarshipsbursaries	www.dcu.ie	200	International Scholarships	title match 2/7
WARN	Deakin India Postgraduate Bursary 20%	deakin-india-postgraduate-bursary-20	Deakin University, Australia	https://www.deakin.edu.au/study/fees-and-scholarships/scholarships/find-a-scholarship?filter_scholarships-application-status=open|opening_soon	www.deakin.edu.au	200	Find a scholarship	title match 0/4
WARN	Deakin Global Health Leaders Scholarship 2026	deakin-global-health-leaders-scholarship-2026	Deakin University, Australia	https://www.deakin.edu.au/study/fees-and-scholarships/scholarships/find-a-scholarship/deakin-global-health-leaders-scholarship	www.deakin.edu.au	200	International student scholarships	title match 1/5
WARN	Deakin International Merit Scholarship (South Asia - Onshore) 2026	deakin-international-merit-scholarship-south-asia-onshore-2026	Deakin University, Australia	https://www.deakin.edu.au/study/fees-and-scholarships/scholarships/find-a-scholarship/deakin-international-merit-scholarship-south-asia-onshore	www.deakin.edu.au	200	International student scholarships	title match 2/6
WARN	Business and Law International Partner Institutions Bursary at Deakin University 2024-28	business-and-law-international-partner-institutions-bursary-at-deakin-university-2024-28	Deakin University, Australia	https://www.deakin.edu.au/study/fees-and-scholarships/scholarships/find-a-scholarship/business-and-law-international-partner-institutions-bursary	www.deakin.edu.au	200	International student scholarships	title match 1/7
WARN	Deakin India Merit Scholarship 25%	deakin-india-merit-scholarship-25	Deakin University, Australia	https://www.deakin.edu.au/study/fees-and-scholarships/scholarships/find-a-scholarship/deakin-india-25-merit-scholarship	www.deakin.edu.au	200	International student scholarships	title match 1/4
WARN	Global Education Scholarship at Deakin University 2026	global-education-scholarship-at-deakin-university-2026	Deakin University, Australia	https://www.deakin.edu.au/study/fees-and-scholarships/scholarships/find-a-scholarship/global-education-scholarship	www.deakin.edu.au	200	International student scholarships	title match 1/5
WARN	Anti-Doping Among Women HDR Scholarship at Deakin University 2026	anti-doping-among-women-hdr-scholarship-at-deakin-university-2026	Deakin University, Australia	https://www.deakin.edu.au/study/fees-and-scholarships/scholarships/find-a-scholarship/hdr-scholarship-anti-doping-among-women	www.deakin.edu.au	200	Find a scholarship	title match 1/6
WARN	NHERI REU in Multi-Hazards Research	nheri-reu-in-multi-hazards-research	Florida International University	https://www.designsafe-ci.org/learning-center/reu/overview/	www.designsafe-ci.org	200	REU Summer Program | DesignSafe-CI	title match 0/4
WARN	Natural Hazards Engineering Research Infrastructure (NHERI) Summer Institute	natural-hazards-engineering-research-infrastructure-nheri-summer-institute	Florida International University	https://www.designsafe-ci.org/learning-center/summer-institute/	www.designsafe-ci.org	200	Summer Institute | DesignSafe-CI	title match 2/8
WARN	Natural Hazards Engineering Research Infrastructure (NHERI) Summer Institute	natural-hazards-engineering-research-infrastructure-nheri-summer-institute-summinst	Lehigh University	https://www.designsafe-ci.org/learning-center/summer-institute/	www.designsafe-ci.org	200	Summer Institute | DesignSafe-CI	title match 2/8
WARN	NHERI REU in Multi-Hazards Research	nheri-reu-in-multi-hazards-research-azardeng	Lehigh University	https://www.designsafe-ci.org/learning-center/reu/overview/	www.designsafe-ci.org	200	REU Summer Program | DesignSafe-CI	title match 0/4
WARN	Federal Ministry of Education and Research: Deutschlandstipendium	federal-ministry-of-education-and-research-deutschlandstipendium-daad	Federal Ministry of Education and Research	https://www.deutschlandstipendium.de/de/stipendium-50.html	www.deutschlandstipendium.de	200	Stipendium - BMBF Deutschlandstipendium - BMFTR Deutschlandstipendium	title match 1/5
WARN	German Research Foundation (DFG): Heisenberg Programme	german-research-foundation-dfg-heisenberg-programme-daad	German Research Foundation (DFG)	http://www.dfg.de/foerderung/programme/einzelfoerderung/heisenberg/index.html	www.dfg.de	200	Heisenberg-Programm | DFG	title match 1/5
WARN	German Research Foundation (DFG): Research Grant	german-research-foundation-dfg-research-grant-daad	German Research Foundation (DFG)	http://www.dfg.de/foerderung/programme/einzelfoerderung/sachbeihilfe/index.html	www.dfg.de	200	Sachbeihilfe | DFG	title match 0/5
FAIL	Summer Research Enhancement Program (SREP)	summer-research-enhancement-program-srep	Din&#233; College	https://www.dinecollege.edu/about-us/srep/	www.dinecollege.edu	None		ERR page.goto: Timeout 20000ms exceeded.
Call log:
[2m  - navigating to "https://ww
FAIL	Summer Research Enhancement Program (SREP)	summer-research-enhancement-program-srep-legesrep	Northern Arizona University	https://www.dinecollege.edu/about-us/srep/	www.dinecollege.edu	None		ERR page.goto: Timeout 20000ms exceeded.
Call log:
[2m  - navigating to "https://ww
WARN	Fisheries Ecology Lab Internships	fisheries-ecology-lab-internships-olintern	University of South Alabama	https://www.disl.edu/about/internships/	www.disl.edu	200	Internship Opportunities - Dauphin Island Sea Lab	title match 0/3
WARN	Fisheries Ecology Lab Internships	fisheries-ecology-lab-internships	Dauphin Island Sea Lab	https://www.disl.edu/about/internships/	www.disl.edu	200	Internship Opportunities - Dauphin Island Sea Lab	title match 0/3
WARN	Discovery Hall Environmental Education Internship in Marine Science	discovery-hall-environmental-education-internship-in-marine-science	Dauphin Island Sea Lab	https://www.disl.edu/about/internships/#summer-environmental-education-internship	www.disl.edu	200	Internship Opportunities - Dauphin Island Sea Lab	title match 1/6
FAIL	Academic Merit Scholarship at Dundalk Institute of Technology 2025	academic-merit-scholarship-at-dundalk-institute-of-technology-2025	Dundalk Institute of Technology	https://www.dkit.ie/study/student-fees-grants-scholarships/scholarships/	www.dkit.ie	403	Just a moment...	HTTP 403
WARN	Dalian Maritime University Liaoning Government Scholarship 2025	dalian-maritime-university-liaoning-government-scholarship-2025	China Scholarship Council (CSC)	https://www.dlmu.edu.cn/	www.dlmu.edu.cn	200	大连海事大学	title match 0/6
FAIL	Star Scholars Scholarship at De La Salle University 2025	star-scholars-scholarship-at-de-la-salle-university-2025	De La Salle University	https://www.dlsu.edu.ph/admissions/scholarships/grants/star-scholars/	www.dlsu.edu.ph	404	Page not found - De La Salle UniversityDe La Salle University	HTTP 404
WARN	Summer Program in Translational Disparities and Community-Engaged Research (SPRINTER)	summer-program-in-translational-disparities-and-community-engaged-research-sprinter	State University of New York (SUNY), Downstate Health Sciences University	https://www.downstate.edu/about/our-administration/office-for-institutional-equity/pathway-programs/sprinter.html	www.downstate.edu	200	SPRINTER | Diversity Education &amp; Research | SUNY Downstate Health Sciences University	title match 2/8
FAIL	Presidential Transfer Award at Drake University 2025	presidential-transfer-award-at-drake-university-2025	Drake University	https://www.drake.edu/admission/transferstudents/costsfinancialaid/scholarships/presidentialtransfer/	www.drake.edu	404	404: File Not Found | Drake University	HTTP 404
WARN	Goh Foundation Scholarship 2026	goh-foundation-scholarship-2026	Goh Foundation	https://www.duke-nus.edu.sg/admissions/why-duke-nus/tuition-scholarships/financial-aid	www.duke-nus.edu.sg	200		no <title> in page
WARN	Green Future Fund (Undergraduate) at Duke Kunshan University 2026	green-future-fund-undergraduate-at-duke-kunshan-university-2026	Duke Kunshan University	https://www.dukekunshan.edu.cn/about/scholarships/	www.dukekunshan.edu.cn	200	Scholarship &amp; Financial Aid - International Admissions - Duke Kunshan University	title match 2/5
FAIL	University of Dundee- Global Excellence Scholarship January 2027	university-of-dundee-global-excellence-scholarship-january-2027	University of Dundee	https://www.dundee.ac.uk/scholarships/global-excellence-scholarship-undergraduate-january-2027	www.dundee.ac.uk	403	Just a moment...	HTTP 403
FAIL	Jainti Dass Saggar Memorial Scholarship at University of Dundee 2026	jainti-dass-saggar-memorial-scholarship-at-university-of-dundee-2026	University of Dundee	https://www.dundee.ac.uk/scholarships/jainti-dass-saggar-memorial-scholarship-202627	www.dundee.ac.uk	403	Just a moment...	HTTP 403
FAIL	Alumni Scholarship at University of Dundee 2026	alumni-scholarship-at-university-of-dundee-2026	University of Dundee	https://www.dundee.ac.uk/scholarships/alumni-scholarship-september-2026	www.dundee.ac.uk	403	Just a moment...	HTTP 403
FAIL	Vice Chancellors South Asia Scholarship at University of Dundee (September 2026)	vice-chancellors-south-asia-scholarship-at-university-of-dundee-september-2026	University of Dundee	https://www.dundee.ac.uk/scholarships/vice-chancellors-south-asia-postgraduate-scholarship-september-2026	www.dundee.ac.uk	403	Just a moment...	HTTP 403
FAIL	Global Excellence Scholarship at University of Dundee (September 2026)	global-excellence-scholarship-at-university-of-dundee-september-2026	University of Dundee	https://www.dundee.ac.uk/scholarships/global-excellence-scholarship-september-2026	www.dundee.ac.uk	403	Just a moment...	HTTP 403
FAIL	Al-Maktoum College Living Support Scholarship at University of Dundee (September 2026)	al-maktoum-college-living-support-scholarship-at-university-of-dundee-september-2026	University of Dundee	https://www.dundee.ac.uk/scholarships/al-maktoum-college-living-support-scholarship-september-2026	www.dundee.ac.uk	403	Just a moment...	HTTP 403
FAIL	Dundee Global Excellence Postgraduate Taught Scholarship	dundee-global-excellence-postgraduate-taught-scholarship-s4d	University of Dundee	https://www.dundee.ac.uk/scholarships/2020-21/uod-global-excellence-pg/	www.dundee.ac.uk	403	Just a moment...	HTTP 403
WARN	The Global DBA Scholarships at Durham University 2026	the-global-dba-scholarships-at-durham-university-2026	Durham University	https://www.durham.ac.uk/business/programmes/dba/scholarships/the-global-dba-scholarships/	www.durham.ac.uk	202		no <title> in page
WARN	Alumni Fee Scholarship at Durham University 2026	alumni-fee-scholarship-at-durham-university-2026	Durham University	https://www.durham.ac.uk/study/scholarships/alumni/	www.durham.ac.uk	202		no <title> in page
WARN	ANID Scholarships at Durham University 2026	anid-scholarships-at-durham-university-2026	Durham University	https://www.durham.ac.uk/study/scholarships/international/	www.durham.ac.uk	202		no <title> in page
WARN	Guy Beresford Scholarship at Durham University 2025	guy-beresford-scholarship-at-durham-university-2025	Durham University	https://www.durham.ac.uk/colleges-and-student-experience/colleges/hatfield/hatfield-scholarships-bursaries-and-awards/guy-beresford-scholarship-pgt/	www.durham.ac.uk	202		no <title> in page
FAIL	Fully-funded International Awards at FEFU Russia 2026	fully-funded-international-awards-at-fefu-russia-2026	Government of Russia	https://www.dvfu.ru/en/admission/scholarships/	www.dvfu.ru	None		ERR page.goto: Timeout 20000ms exceeded.
Call log:
[2m  - navigating to "https://ww
WARN	Earth Institute Postdoctoral Research Program in Sustainable Development	earth-institute-postdoctoral-research-program-in-sustainable-development	Columbia University	https://www.earth.columbia.edu/articles/view/55	www.earth.columbia.edu	200	Postdoctoral Research Program | Columbia Climate School	title match 3/7
WARN	Research Experiences in Solid Earth Sciences	research-experiences-in-solid-earth-sciences	EarthScope Consortium	https://www.earthscope.org/education/student-internships/resess/	www.earthscope.org	200	RESESS | EarthScope Consortium	title match 1/5
WARN	Chancellor's Scholarship at Emirates Aviation University 2026	chancellor-s-scholarship-at-emirates-aviation-university-2026	Emirates Aviation University	https://www.eau.ac.ae/en/admissions/scholarships-financial-aids/	www.eau.ac.ae	200	Scholarships &amp; Aid	title match 1/5
FAIL	Environmental Spring Fellowship for Youth in North, South and Central America	environmental-spring-fellowship-for-youth-in-north-south-and-central-america	Eco Circle International	https://www.ecocircleinternational.org/fellowship	www.ecocircleinternational.org	404	Page Not Found	HTTP 404
FAIL	ECU Business and Law Excellence Scholarship 2026	ecu-business-and-law-excellence-scholarship-2026	ECU South West Edith Cowan University, Bunbury	https://www.ecu.edu.au/scholarships/details/ecu-business-and-law-excellence-scholarship	www.ecu.edu.au	403	Just a moment...	HTTP 403
WARN	Greg Benjamin WAAPA Music Excellence Scholarship at Edith Cowen University 2026	greg-benjamin-waapa-music-excellence-scholarship-at-edith-cowen-university-2026	ECU South West Edith Cowan University, Bunbury	https://www.ecu.edu.au/scholarships/details/greg-benjamin-waapa-music-excellence-scholarship	www.ecu.edu.au	200		no <title>
WARN	Emily Carr University Entrance Scholarships for BC High School and International Students 2025	emily-carr-university-entrance-scholarships-for-bc-high-school-and-international-students-2025	Emily Carr University of Art and Design	https://www.ecuad.ca/student-life/financial-aid-awards/funding-for-undergraduate-students/entrance-scholarships#emily-carr-university-entrance-scholarships-for-b-c-high-school-and-international-students	www.ecuad.ca	200	Financial Aid + Awards | ECU	title match 0/7
WARN	Margaret Campbell Scott Scholarship at University of Edinburgh 2026	margaret-campbell-scott-scholarship-at-university-of-edinburgh-2026	University of Edinburgh	https://www.ed.ac.uk/student-funding/undergraduate/uk-eu/scholarships/science-engineering/physics-and-astronomy	www.ed.ac.uk	200	School of Physics and Astronomy | Scholarships and Student Funding | Registry Services	title match 1/6
WARN	Summer EDGE Program (Enhancing Diversity in Graduate Education)	summer-edge-program-enhancing-diversity-in-graduate-education-muddedge	University of Tennessee, Knoxville	https://www.edgeforwomen.org/summer-session/	www.edgeforwomen.org	200	Summer Program - THE EDGE PROGRAM	title match 2/6
WARN	Summer EDGE Program (Enhancing Diversity in Graduate Education)	summer-edge-program-enhancing-diversity-in-graduate-education	EDGE Program	https://www.edgeforwomen.org/summer-session/	www.edgeforwomen.org	200	Summer Program - THE EDGE PROGRAM	title match 2/6
WARN	York University, Canada	york-university-canada	Not specified	https://www.education-future.org/	www.education-future.org	200	Education Future International Scholarship- INR 2 to 10 lacs Study Abroad Scholarship	title match 0/2
WARN	Educations.com “Study a Master’s in Europe” scholarship	educations-com-study-a-master-s-in-europe-scholarship-se	Educations.com “Study a Master’s in Europe”	https://www.educations.com/scholarships/study-a-masters-in-europe-15211	www.educations.com	202		no <title> in page
WARN	Envision EEB Graduate Preview Weekend- Ecology, Evolution, and Behavior Program	envision-eeb-graduate-preview-weekend-ecology-evolution-and-behavior-program	Michigan State University	https://www.eebweekend.com/	www.eebweekend.com	200	Home	title match 0/8
WARN	Innovations in Nanotechnology REU	innovations-in-nanotechnology-reu	University of Houston	https://www.egr.uh.edu/reu	www.egr.uh.edu	200	Home | Research Experience for Undergraduates	title match 0/2
FAIL	EIT Equity, Diversity Access Scholarship 2025	eit-equity-diversity-access-scholarship-2025	Engineering Institute of Technology (EIT)	https://www.eit.edu.au/how-to-apply/scholarships/eit-equity-diversity-access-scholarship/	www.eit.edu.au	404	Page not found - Engineering Institute of Technology :Engineering Institute of Technology	HTTP 404
WARN	State of Bavaria: Max Weber Programme	state-of-bavaria-max-weber-programme-daad	State of Bavaria	https://www.elitenetzwerk.bayern.de/start/foerderangebote/max-weber-programm/aus-dem-studium-zum-stipendium	www.elitenetzwerk.bayern.de	200	Elitenetzwerk: Aus dem Studium zum Stipendium	title match 0/4
WARN	Columbia University and Amazon Summer Undergraduate Research Experience (SURE) Program	columbia-university-and-amazon-summer-undergraduate-research-experience-sure-program	Columbia University	https://www.engineering.columbia.edu/about/engineering-community-engagement/hallmark-programs/sure-program	www.engineering.columbia.edu	200	SURE Program | Columbia Engineering	title match 2/8
WARN	Ampere Excellence Scholarships for International Students at ENS De lyon 2026	ampere-excellence-scholarships-for-international-students-at-ens-de-lyon-2026	Ecole normale superieure de Lyon (ENS Lyon)	http://www.ens-lyon.fr/en/studies/student-information/grants-and-scholarships#:~:text=Amp%C3%A8re%20Scholarships%20of%20Excellence	www.ens-lyon.fr	200	Grants and scholarships | Site Ens international	title match 2/5
WARN	SEEDS - ESA Annual Meeting Travel Awards for Undergraduate Students and SEEDS Alumni	seeds-esa-annual-meeting-travel-awards-for-undergraduate-students-and-seeds-alumni	Ecological Society of America (ESA)	https://www.esa.org/seeds/meetings/annual-meeting/undergraduate-awards/	www.esa.org	200	SEEDS	title match 2/9
WARN	ESADE Degree Talent Scholarships	esade-degree-talent-scholarships-es	ESADE Business School	https://www.esade.edu/en/about-us/scholarship-program-and-financial-aid/scholarship-program	www.esade.edu	200	Scholarship Program - Esade	title match 1/4
FAIL	Hessnatur Scholarship 2014	hessnatur-scholarship-2014-s4d	ESMOD	http://www.esmod.de/en/berlin/study-courses/ma-sustainability-fashion/hessnatur-scholarship/	www.esmod.de	None		ERR page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.esmod.de/en/berlin/study-cou
WARN	ESMT Women’s Academic Scholarships	esmt-women-s-academic-scholarships-s4d	ESMT	https://www.esmt.org/degree-programs/full-time-mba/fees-and-financing/mba-scholarships	www.esmt.org	200	Degree Programs | MBA &amp; Masters | ESMT Berlin	title match 0/3
WARN	Kofi Annan MBA Scholarships for Developing Country Students	kofi-annan-mba-scholarships-for-developing-country-students-s4d	Kofi Annan Foundation/ESMT	http://www.esmt.org/degree-programs/full-time-mba/scholarship-programs	www.esmt.org	200	Degree Programs | MBA &amp; Masters | ESMT Berlin	title match 0/5
WARN	Diversity of Geography and Profiles Scholarship at ESSEC Business School 2025	diversity-of-geography-and-profiles-scholarship-at-essec-business-school-2025	ESSEC Business School	https://www.essec.edu/en/program/business-school/master-management-grande-ecole/financing/	www.essec.edu	200	Master in Management (MIM) - Applying with an International Degree || ESSEC	title match 1/7
FAIL	Essex Undergraduate Early Bird Discount at University of Essex 2026	essex-undergraduate-early-bird-discount-at-university-of-essex-2026	University of Essex	https://www.essex.ac.uk/scholarships/essex-undergraduate-early-bird-discount	www.essex.ac.uk	403	Error 403	HTTP 403
FAIL	Masters Excellence Scholarship at University of Essex 2026	masters-excellence-scholarship-at-university-of-essex-2026	University of Essex	https://www.essex.ac.uk/scholarships/masters-excellence-scholarship	www.essex.ac.uk	None		ERR page.goto: Timeout 25000ms exceeded.
Call log:
[2m  - navigating to "https://ww
FAIL	International Baccalaureate Excellence Scholarship at University of Essex 2026	international-baccalaureate-excellence-scholarship-at-university-of-essex-2026	University of Essex	https://www.essex.ac.uk/scholarships/international-baccalaureate-excellence-scholarship	www.essex.ac.uk	None		ERR page.goto: Timeout 25000ms exceeded.
Call log:
[2m  - navigating to "https://ww
FAIL	TCTO Referral Bursary at University of Essex 2026	tcto-referral-bursary-at-university-of-essex-2026	University of Essex	https://www.essex.ac.uk/scholarships/tcto-referral-bursary	www.essex.ac.uk	None		ERR page.goto: Timeout 25000ms exceeded.
Call log:
[2m  - navigating to "https://ww
